cartodb_id,the_geom,fuel_type_code,station_name,street_address,intersection_directions,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,address,latitude,longitude,affgeoid,median_household_income
8364,0101000020E6100000603F1FC07D4A5DC060AAFCDF4F624040,ELEC,Fashion Valley,7007 Friars Rd,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69599,2015-10-09 08:55:27+00,,,,,,,,,CHADEMO J1772 J1772COMBO,"7007 Friars Rd
San Diego, CA 92108",32.76806259,-117.1639252,1400000US06073008902,57642
20220,0101000020E6100000AD1809C872A25EC02C1DBD2BCC004340,ELEC,4040 CIVIC,4040 Civic Center Dr,"4040 CIVIC; North Visitor Parking",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,68941,2015-10-09 07:42:53+00,,,,,,,,,J1772,"4040 Civic Center Dr
San Rafael, CA 94903",38.0062308,-122.5382557,1400000US06041106001,57700
19273,0101000020E6100000DD43C2F7FEBF5DC02BC24D46951B4140,ELEC,VCOE,5100 Adolfo Rd,"VCOE 1; -
VCOE 2; -",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,63784,2015-10-09 07:48:55+00,,,,,,,,,J1772,"5100 Adolfo Rd
Camarillo, CA 93012",34.215493,-118.999937,1400000US06111005304,57720
3543,0101000020E61000003FE603029D905DC0B6B9D683EE054140,ELEC,ESSEX,801 S Hope St,"8TH & HOPE 02; 8th. St.
8TH & HOPE 04; 8th st.
8TH & HOPE 01; 8th st.
8TH & HOPE 03; 8th. St.",,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69105,2015-10-09 07:42:16+00,,,,,,,,,J1772,"801 S Hope St
LA, CA 90017",34.0463414,-118.259583,1400000US06037207710,57801
671,0101000020E61000004BAE62F19B905DC0FC8C0B0742064140,ELEC,Downtown Properties,"818 West Seventh Street, Suite 410",,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,45238,2015-10-09 07:14:04+00,,,,,,,,,J1772,"818 West Seventh Street, Suite 410
Los Angeles, CA 90017",34.04889,-118.259518,1400000US06037207710,57801
932,0101000020E6100000B1FE2A1B31915DC0B054BC36C0054140,ELEC,L.A. LIVE EV CH,1005 Chick Hearn Ct,"UNIT 4; West Garage, Level P2
UNIT 2; West Garage, Level G1
UNIT 1; West Garage, Level G1
UNIT 3; West Garage, Level G1",,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67675,2015-10-09 07:45:07+00,,,,,,,,,J1772,"1005 Chick Hearn Ct
LA, CA 90015",34.0449284,-118.2686222,1400000US06037207710,57801
8054,0101000020E610000059DB148F8B905DC0B8CCE9B298064140,ELEC,Jonathan Club,545 South Figueroa Street,,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,47616,2015-10-09 07:13:19+00,,,,,,,,,J1772,"545 South Figueroa Street
Los Angeles, CA 90071",34.051535,-118.258518,1400000US06037207710,57801
21316,0101000020E6100000DA3C693C6C905DC0D77B3BD395064140,ELEC,CITYNATNL PLAZA,505 S Flower St,"A-LVL #2; Located on Level A
CITYNATNL-CLVL3; Located on Level C
CITYNATNL-CLVL5; Located on Level C
CITYNATNL-CLVL4; Located on Level C
A-LVL #1; Located on Level A",,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42258,2015-10-09 07:59:41+00,,,,,,,,,J1772,"505 S Flower St
Los Angeles, CA 90071",34.0514473,-118.2566062,1400000US06037207710,57801
8761,0101000020E6100000D88EF3484D905DC065E65D503A064140,ELEC,PACMUTUAL,523 W 6th St,"STATION 1
STATION 2",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,48964,2015-10-09 07:49:32+00,,,,,,,,,J1772,"523 W 6th St
Los Angeles, CA 90014",34.0486546,-118.2547171,1400000US06037207710,57801
2362,0101000020E6100000B254CD6298905DC04C384FD081064140,ELEC,BROOKFIELD WEST,601 S. Figueroa St,"601 S FIG EV7-8; Stations are on P5 near elevator.
601 S FIG EV5-6; Stations are on P5 near Elevator",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66658,2015-10-09 07:48:12+00,,,,,,,,,J1772,"601 S. Figueroa St
LA, CA 90017",34.0508366,-118.2593009,1400000US06037207710,57801
2398,0101000020E61000007C2F192202915DC07EF2C17CC3054140,ELEC,L.A. LIVE EV CH,888 W Olympic Blvd,"UNIT 8; East Garage, Level P2
UNIT 6; East Garage, Level P1
UNIT 7; East Garage, Level P2
UNIT 5; East Garage, Level P1",,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67676,2015-10-09 07:45:07+00,,,,,,,,,J1772,"888 W Olympic Blvd
LA, CA 90015",34.0450283,-118.2657552,1400000US06037207710,57801
19037,0101000020E6100000B254CD6298905DC04C384FD081064140,ELEC,BROOKFIELD WEST,601 S Figueroa St,"601 S FIG EV1; Enter garage, valet will direct you, station on P1.
601 S FIG EV3; Enter garage, valet will direct you, stations are on P1.
601 S FIG EV2; Enter garage, valet will direct you, stations are on P1",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42256,2015-10-09 07:48:08+00,,,,,,,,,J1772,"601 S Figueroa St
Los Angeles, CA 90017",34.0508366,-118.2593009,1400000US06037207710,57801
10925,0101000020E61000002F51BD35B0905DC01407D0EFFB054140,ELEC,LAZ Parking - 833 Flower Street Garage,833 Flower Street,,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,65788,2015-10-09 07:13:03+00,,,,,,,,,J1772,"833 Flower Street
Los Angeles, CA 90017",34.046751,-118.260755,1400000US06037207710,57801
19317,0101000020E61000003C889D2974905DC0616F62484E064140,ELEC,CARCHARGING / 707 WILSHIRE,707 Wilshire Blvd,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,70117,2015-10-09 07:12:25+00,,,,,,,,,J1772,"707 Wilshire Blvd
Los Angeles, CA 90017",34.049264,-118.25709,1400000US06037207710,57801
20001,0101000020E6100000883B2872D2905DC0CD188B4BFA054140,ELEC,865 S. FIGUEROA,865 S Figueroa St,"865 EV 1; Valet Station",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67074,2015-10-09 08:20:25+00,,,,,,,,,J1772,"865 S Figueroa St
LA, CA 90015",34.0467009,-118.2628446,1400000US06037207710,57801
16884,0101000020E6100000BC5D8A0604915DC0101C3CB8E0054140,ELEC,Residence Inn - Tesla,901 W Olympic Blvd,,,231-443-9200  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet desk for access",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68957,2015-10-08 16:44:50+00,P,,,02/01/2015,,,,,TESLA,"901 W Olympic Blvd
Los Angeles, CA 90015",34.0459204,-118.2658707,1400000US06037207710,57801
19451,0101000020E6100000EA7AA2EBC2905DC085D1AC6C1F064140,ELEC,Figueroa Tower Parking Garage,801 S Figueroa St,,,310-777-5000,E,,Public,"Garage business hours; pay lot",,,,,,4,,,,,08/04/2015,1527,2015-08-04 12:46:49+00,P,,,09/01/1995,,,,,J1772,"801 S Figueroa St
Los Angeles, CA 90017",34.047834,-118.261897,1400000US06037207710,57801
16629,0101000020E61000008A75AA7CCF905DC0E82C584F52064140,ELEC,945 W 8TH ST AD,945 W. 8th Street,"LVL 7 SEC C 06; Go to Level 7, stations on NE side near Rome elevator
LVL 7 SEC C 03; Go to Level 7, stations on NE side near Level 7 elevator
LVL 7 SEC C 05; Go to Level 7, stations on the NE side near Rome elevator
LVL 7 SEC C 04; Go to Level 7, stations are on NE side near Level 7 Elevator
LVL 7 SEC C 02; Go to Level 7, stations are on the NE side of the garage near the  Level 7 elevator.
LVL 7 SEC C 01; Go to Level 7, stations are on the NE side of the garage near Level 7 elevator",,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,41791,2015-10-09 07:47:58+00,,,,,,,,,J1772,"945 W. 8th Street
Los Angeles, CA 90017",34.0493869,-118.262664,1400000US06037207710,57801
18425,0101000020E6100000BFB5132521795EC0A88FC01F7E4C4240,ELEC,A Shade Above - Tesla,528 Abrego St,,,831-649-9100  877-798-3752,E,,Public - Call ahead,"8:30am-4:30pm M-F; for Tesla use only; for guest use only; see front desk for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68892,2015-09-02 02:42:38+00,P,,,04/01/2015,,,,,TESLA,"528 Abrego St
Monterey, CA 93940",36.597599,-121.892648,1400000US06053012700,57857
16992,0101000020E61000005C4299A14C795EC0C3E050AEDF4C4240,ELEC,Monterey Marriott - Tesla,350 Calle Principal,,,831-649-4234  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see front desk for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,,70336,2015-10-08 18:35:01+00,P,,,08/01/2015,,,,,TESLA,"350 Calle Principal
Monterey, CA 93940",36.6005762,-121.8953022,1400000US06053012700,57857
4967,0101000020E610000087EDDDD5E1195DC01460B3B7EFDC4040,ELEC,PD,72399 CA-111,"DESERT CROSSING; S/B on Hwy 111 turn right into center and drive to DSW Show store area",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,64721,2015-10-09 08:26:26+00,,,,,,,,,J1772,"72399 CA-111
Palm Desert, CA 92260",33.7260656,-116.4044089,1400000US06065045124,57857
3079,0101000020E610000029ED0DBE30795EC0374F75C8CD4C4240,ELEC,West Custom House Garage,340 Tyler St,Between Franklin St and Del Monte Ave. Connectors provided for stations to be compatible with all PEVs.,,831-646-3953,E,,Public,"24 hours daily; 4 hour parking 9am-6pm M-F",,,,,,2,,,,,05/05/2015,33566,2015-05-05 11:55:51+00,P,,,09/30/2008,,,,,J1772,"340 Tyler St
Monterey, CA 93940",36.60003,-121.8936,1400000US06053012700,57857
5659,0101000020E6100000C6E061DA37525EC0A0336953754B4340,ELEC,City of Rancho Cordova - City Hall,2729 Prospect Park Dr,,,916-851-8710,E,,Public,24 hours daily,,,,,,4,,,,,10/06/2015,70064,2015-10-06 21:57:23+00,LG,,,07/01/2015,,,,,J1772,"2729 Prospect Park Dr
Rancho Cordova, CA 95670",38.589518,-121.284659,1400000US06067009010,57935
2447,0101000020E6100000D15790662C515EC00F2BDCF2914C4340,ELEC,City of Rancho Cordova  - Neighborhood Services Building,2880 Gold Tailings Court,,,,E,,Private,Employee use only,,,,,,1,,,,,10/06/2015,70065,2015-10-06 21:57:20+00,LG,,,07/01/2015,,,,,J1772,"2880 Gold Tailings Court
Rancho Cordova, CA 95670",38.598204,-121.268335,1400000US06067009010,57935
11199,0101000020E6100000192D5107C3975DC0359B221BA3F64040,ELEC,PAC CON,5211 Pacific Concourse Dr,"STATION 1; back of building",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,70089,2015-10-09 07:40:43+00,,,,,,,,,J1772,"5211 Pacific Concourse Dr
Los Angeles, CA 90045",33.9268526,-118.3712786,1400000US06037602200,58074
10763,0101000020E6100000CCF6D7E19E795EC0FB2FC676AD4A4240,ELEC,CARCHARGING,1410 Del Monte Center,"DEL MONTE CTR 1; Located near escalators on the North side of the parking lot
DEL MONTE CTR 2; Located near escalators on the north side of the parking lot",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,48970,2015-10-09 07:55:54+00,,,,,,,,,NEMA520 J1772,"1410 Del Monte Center
Monterey, CA 93940",36.5834187,-121.9003224,1400000US06053013000,58081
9162,0101000020E6100000177838CBF6395EC01226D6F37FB94140,ELEC,On the Beach Bed and Breakfast ,181 N Ocean Ave,,,805-995-3200  877-798-3752,E,,Public,"24 hours daily; for guest use only; see front desk for access",,,,,,3,,,Tesla,http://www.teslamotors.com/supercharger,,70347,2015-10-08 18:28:10+00,P,,,08/01/2015,,,,,TESLA J1772,"181 N Ocean Ave
Cayucos, CA 93430",35.4492173,-120.9056881,1400000US06079010504,58175
861,0101000020E6100000A49AA3D89B3F5EC08698011D9CDA4240,ELEC,American Chevrolet,4742 McHenry Ave,,,866-650-2151,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,,,08/04/2015,68398,2015-08-04 13:08:45+00,P,,,04/01/2015,,,,,J1772,"4742 McHenry Ave
Modesto, CA 95356",37.7078892,-120.9938871,1400000US06099000404,58191
17044,0101000020E6100000589643E6A53F5EC03CB8E0B144DA4240,ELEC,Central Valley Nissan,4530 McHenry Ave,,,209-526-3320,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,07/08/2015,39911,2015-07-08 14:24:09+00,P,,,03/15/2011,,,,,J1772,"4530 McHenry Ave
Modesto, CA 95356",37.7052214,-120.9945007,1400000US06099000404,58191
12927,0101000020E6100000813D26529A3F5EC0450F7C0C56DA4240,ELEC,CENTRAL VALLEY,4620 McHenry Ave,"VW_426086_A; -",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,65489,2015-10-09 08:26:17+00,,,,,,,,,J1772,"4620 McHenry Ave
Modesto, CA 95356",37.705751,-120.993794,1400000US06099000404,58191
12157,0101000020E6100000FDC863BC9C3F5EC07A8CF2CCCBDA4240,ELEC,Mistlin Honda,4754 McHenry Ave,,,209-549-5010,E,,Public,"Dealership business hours; Honda vehicle use only",,,,,,2,,,,,05/05/2015,53718,2015-05-05 11:55:20+00,P,,,01/01/2013,,,,,J1772,"4754 McHenry Ave
Modesto, CA 95356",37.7093445,-120.9939414,1400000US06099000404,58191
18856,0101000020E6100000589643E6A53F5EC03CB8E0B144DA4240,ELEC,Central Valley Nissan,4530 McHenry Ave,,,209-526-3320,E,,Private,,,,,,,1,,,,,07/08/2015,48124,2015-07-08 14:24:09+00,P,,,03/15/2011,,,,,J1772,"4530 McHenry Ave
Modesto, CA 95356",37.7052214,-120.9945007,1400000US06099000404,58191
8756,0101000020E6100000F213BD42D59A5DC06284F068E3194140,ELEC,SHERMAN WAY,13131 Sherman Way,"1 & 2; Station Located in Front Of UNIT #111",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,63556,2015-10-09 07:47:55+00,,,,,,,,,J1772,"13131 Sherman Way
Los Angeles, CA 91605",34.2022525,-118.4192664,1400000US06037122000,58226
2227,0101000020E61000004D373FB4C52D5EC0B6C480DBC9CA4140,ELEC,SummerWood Winery & Inn - Tesla,2175 Arbor Rd,,,805-227-1365  877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,,70392,2015-10-09 20:32:23+00,P,,,06/01/2015,,,,,TESLA,"2175 Arbor Rd
Paso Robles, CA 93446",35.5842852,-120.7151919,1400000US06079010016,58269
17578,0101000020E6100000C3D32B6519355EC0BE4F55A181CC4140,ELEC,Breacon Estate Tasting Room - Tesla,7450 Vineyard Dr,,,805-239-2200  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68924,2015-09-02 02:43:43+00,P,,,04/01/2015,,,,,TESLA,"7450 Vineyard Dr
Paso Robles, CA 93446",35.597706,-120.829675,1400000US06079010016,58269
13858,0101000020E61000007F86376BF02C5EC00AF7CABC55D74140,ELEC,Paso Robles RV Ranch & Campground,398 Exline Rd,,,805-237-8685,E,,Public,"8:30am-5pm daily; pay lot",,,,,1,1,,1 Conductive,,,05/05/2015,33541,2015-05-05 11:51:35+00,P,,,06/30/2012,,,,,NEMA520 J1772,"398 Exline Rd
Paso Robles, CA 93446",35.682304,-120.702174,1400000US06079010016,58269
7772,0101000020E61000007218CC5FA1845DC05885F67F480A4140,ELEC,Fresh & Easy - Rosemead,9026 1/2 East Valley Blvd,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69416,2015-10-09 08:52:10+00,,,,,,,,,CHADEMO,"9026 1/2 East Valley Blvd
Rosemead, CA 91770",34.08033752,-118.0723495,1400000US06037432901,58378
16236,0101000020E6100000DCCE6339AE295EC0AFF1F4A512934140,ELEC,Pismo Lighthouse Suites - Tesla,2411 Prince St,,,805-773-2411  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,70354,2015-10-08 18:39:14+00,P,,,06/01/2015,,,,,TESLA,"2411 Prince St
Pismo Beach, CA 93449",35.1490066,-120.6512588,1400000US06079011704,58506
20733,0101000020E6100000F0D0C144CD295EC01129BCBA19934140,ELEC,Best Western - Tesla,2555 Price St,,,805-773-4671  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68917,2015-09-02 02:43:21+00,P,,,05/01/2015,,,,,TESLA,"2555 Price St
Pismo Beach, CA 93449",35.1492227,-120.6531536,1400000US06079011704,58506
1749,0101000020E6100000E113A1C75E295EC0CC1EB292A0924140,ELEC,Kon Tiki Inn - Tesla,1621 Price St,,,888-566-8454  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see front desk for access",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,70272,2015-10-07 21:14:55+00,P,,,02/01/2015,,,,,TESLA,"1621 Price St
Pismo Beach, CA 93449",35.1455253,-120.6464099,1400000US06079011704,58506
1039,0101000020E61000007E84AB4D2D2C5EC07057546930954140,ELEC,The Cliffs Resort - Tesla,2757 Shell Beach Rd,,,805-773-5000  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,,70401,2015-10-09 20:36:37+00,P,,,06/01/2015,,,,,TESLA,"2757 Shell Beach Rd
Pismo Beach, CA 93449",35.1655399,-120.6902651,1400000US06079011704,58506
6161,0101000020E6100000CAB447B9452A5EC0C7A3AF7B86934140,ELEC,The Inn at the Cove - Tesla,2651 Price St,,,805-773-3511  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,70411,2015-10-09 20:40:33+00,P,,,07/01/2015,,,,,TESLA,"2651 Price St
Pismo Beach, CA 93449",35.1525416,-120.6605056,1400000US06079011704,58506
3097,0101000020E6100000DE1335E213CF5DC06B4F24F323214140,ELEC,SERVICEBLDG1,4651 Telephone Rd,4651 TELEPHONE,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69855,2015-10-09 07:40:45+00,,,,,,,,,J1772,"4651 Telephone Rd
Ventura, CA 93003",34.2589096,-119.2355886,1400000US06111002800,58509
12003,0101000020E6100000CDA4976258005EC0CD62186657754340,ELEC,LIBERTY,933 Eloise Ave,"SLAKETAHOE1; -",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,63514,2015-10-09 08:25:48+00,,,,,,,,,J1772,"933 Eloise Ave
South Lake Tahoe, CA 96150",38.9167297,-120.0053946,1400000US06017030401,58600
13022,0101000020E610000030D978B0C57A5DC0A557B9066CE64040,ELEC,Anaheim Hilton and Towers - Valet,777 W Convention Way,,,714-750-4321,E,,Public,"24 hours daily; pay lot; own charging cable required",,,,,,,,1 LP Inductive,,,03/04/2015,7133,2015-03-04 14:22:56+00,P,,,06/15/1998,,,,,,"777 W Convention Way
Anaheim, CA 92802",33.8001717,-117.918316,1400000US06059087503,58710
9196,0101000020E61000009A44BDE0D3495DC05B07077B135D4040,ELEC,City of San Diego - Balboa Park Palisades,2111 Pan America Plaza,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,7,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,43489,2015-10-09 07:10:19+00,,,,,,,,,J1772,"2111 Pan America Plaza
San Diego, CA 92101",32.727157,-117.153557,1400000US06073005600,58804
3880,0101000020E6100000C2FC153257495DC02D3F7095275E4040,ELEC,The San Diego Zoo at Balboa Park,2920 Zoo Drive,"A planned power outage has been 
scheduled for Wednesday, July 9th, 2014 
at 8:30AM for up to 4 Hours and 30 
Minutes in the area.

A planned power outage has been 
scheduled for Wednesday, July 9th, 2014 
at 8:30AM for up to 4 Hours and 30 
Minutes in the area.

A planned power outage has been 
scheduled for Wednesday, July 9th, 2014 
at 8:30AM for up to 4 Hours and 30 
Minutes in the area.

A planned power outage has been 
scheduled for Wednesday, July 9th, 2014 
at 8:30AM for up to 4 Hours and 30 
Minutes in the area.

A planned power outage has been 
scheduled for Wednesday, July 9th, 2014 
at 8:30AM for up to 4 Hours and 30 
Minutes in the area.
",,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,50156,2015-10-09 07:12:22+00,,,,,,,,,J1772,"2920 Zoo Drive
San Diego, CA 92101",32.735583,-117.145947,1400000US06073005600,58804
10256,0101000020E6100000AAF413CE6E495DC041481630815D4040,ELEC,City of San Diego Balboa Park Reuben H. Fleet Science Center,1875 El Prado,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,43488,2015-10-09 07:13:30+00,,,,,,,,,J1772,"1875 El Prado
San Diego, CA 92101",32.730505,-117.147388,1400000US06073005600,58804
12028,0101000020E61000009744ACB4FB5D5EC0A7CF697121694240,ELEC,SAN JUAN OAKSGC,3825 Union Rd,"SAN JUAN OAKS 1; In parking lot near clubhouse entrance next to handicap parking",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51053,2015-10-09 08:16:24+00,,,,,,,,,NEMA520 J1772,"3825 Union Rd
Hollister, CA 95023",36.8213331,-121.4684879,1400000US06069000200,58833
13640,0101000020E61000004A0C022B87625EC05B0A48FB1F6C4240,ELEC,San Juan Bautista,50 Muckelemi St,"South side of Muckelemi Street, between 
Fourth and Fifth Street
",,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,63749,2015-10-09 07:08:49+00,,,,,,,,,J1772,"50 Muckelemi St
San Juan Bautista, CA 95045",36.844726,-121.5395,1400000US06069000200,58833
